Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ISRG,ISRG,ISRG,ISRG,ISRG,ISRG
Date,,,,,,
2024-09-24 00:00:00+00:00,484.3999938964844,484.3999938964844,490.510009765625,482.3500061035156,490.510009765625,1120800
2024-09-25 00:00:00+00:00,484.3900146484375,484.3900146484375,487.1199951171875,482.2900085449219,486.0,897800
2024-09-26 00:00:00+00:00,486.3299865722656,486.3299865722656,490.95001220703125,484.760009765625,488.25,871400
2024-09-27 00:00:00+00:00,479.17999267578125,479.17999267578125,490.0299987792969,478.57000732421875,490.0299987792969,1013300
2024-09-30 00:00:00+00:00,491.2699890136719,491.2699890136719,492.25,478.69000244140625,480.0,1654100
2024-10-01 00:00:00+00:00,484.760009765625,484.760009765625,496.4800109863281,481.7099914550781,492.5,1181100
2024-10-02 00:00:00+00:00,486.6199951171875,486.6199951171875,489.7099914550781,478.6199951171875,482.7200012207031,740900
2024-10-03 00:00:00+00:00,479.6300048828125,479.6300048828125,486.0,478.55999755859375,484.4200134277344,764500
2024-10-04 00:00:00+00:00,481.95001220703125,481.95001220703125,484.45001220703125,476.6000061035156,484.45001220703125,903700
2024-10-07 00:00:00+00:00,471.2300109863281,471.2300109863281,479.30999755859375,470.05999755859375,476.8599853515625,1175200
2024-10-08 00:00:00+00:00,480.7900085449219,480.7900085449219,482.8800048828125,473.7900085449219,473.7900085449219,1040300
2024-10-09 00:00:00+00:00,490.3800048828125,490.3800048828125,490.5799865722656,478.489990234375,480.6000061035156,1061000
2024-10-10 00:00:00+00:00,483.8399963378906,483.8399963378906,488.260009765625,483.20001220703125,486.2300109863281,942100
2024-10-11 00:00:00+00:00,484.7799987792969,484.7799987792969,487.5799865722656,483.1199951171875,486.0,1170000
2024-10-14 00:00:00+00:00,487.6099853515625,487.6099853515625,488.6300048828125,483.9700012207031,487.0400085449219,883500
2024-10-15 00:00:00+00:00,478.4700012207031,478.4700012207031,489.6300048828125,476.67999267578125,488.0,1313300
2024-10-16 00:00:00+00:00,476.5899963378906,476.5899963378906,479.5199890136719,473.510009765625,478.1099853515625,1037500
2024-10-17 00:00:00+00:00,473.7300109863281,473.7300109863281,481.05999755859375,472.1199951171875,481.05999755859375,1959000
2024-10-18 00:00:00+00:00,521.1500244140625,521.1500244140625,523.3400268554688,495.0,496.0,4059200
2024-10-21 00:00:00+00:00,518.8599853515625,518.8599853515625,522.6699829101562,514.5499877929688,519.0399780273438,1309600
2024-10-22 00:00:00+00:00,517.5,517.5,519.1799926757812,511.80999755859375,515.0,1341500
2024-10-23 00:00:00+00:00,512.5800170898438,512.5800170898438,516.0,507.2799987792969,513.8900146484375,1120000
2024-10-24 00:00:00+00:00,511.6300048828125,511.6300048828125,515.3099975585938,509.7799987792969,510.7900085449219,755400
2024-10-25 00:00:00+00:00,511.2699890136719,511.2699890136719,516.8900146484375,510.4599914550781,514.0,982200
2024-10-28 00:00:00+00:00,510.8800048828125,510.8800048828125,514.3300170898438,508.2799987792969,513.6599731445312,842800
2024-10-29 00:00:00+00:00,516.3099975585938,516.3099975585938,517.5,504.3500061035156,506.5199890136719,1064800
2024-10-30 00:00:00+00:00,513.77001953125,513.77001953125,516.989990234375,508.010009765625,516.5599975585938,1113100
2024-10-31 00:00:00+00:00,503.8399963378906,503.8399963378906,511.05999755859375,500.6700134277344,510.010009765625,1468700
2024-11-01 00:00:00+00:00,506.3399963378906,506.3399963378906,510.80999755859375,502.010009765625,502.0199890136719,1041900
2024-11-04 00:00:00+00:00,507.4200134277344,507.4200134277344,511.2099914550781,503.8500061035156,504.32000732421875,849500
2024-11-05 00:00:00+00:00,515.1699829101562,515.1699829101562,518.25,506.3299865722656,506.3299865722656,1113400
2024-11-06 00:00:00+00:00,515.5499877929688,515.5499877929688,525.0,506.79998779296875,523.1300048828125,1776100
2024-11-07 00:00:00+00:00,524.280029296875,524.280029296875,524.8300170898438,515.5800170898438,516.0,1209000
2024-11-08 00:00:00+00:00,536.4500122070312,536.4500122070312,538.489990234375,524.0,525.5,1427700
2024-11-11 00:00:00+00:00,535.75,535.75,542.5900268554688,534.5700073242188,539.8900146484375,2097800
2024-11-12 00:00:00+00:00,537.0700073242188,537.0700073242188,538.9099731445312,531.6900024414062,534.0,1455900
2024-11-13 00:00:00+00:00,536.6900024414062,536.6900024414062,540.02001953125,534.0399780273438,535.4299926757812,1405200
2024-11-14 00:00:00+00:00,537.7999877929688,537.7999877929688,544.3800048828125,537.1300048828125,537.3599853515625,1908300
2024-11-15 00:00:00+00:00,527.6099853515625,527.6099853515625,536.97998046875,526.7100219726562,533.2100219726562,1447800
2024-11-18 00:00:00+00:00,531.6400146484375,531.6400146484375,537.530029296875,526.6099853515625,527.3599853515625,1268000
2024-11-19 00:00:00+00:00,538.8200073242188,538.8200073242188,540.0800170898438,526.010009765625,527.5700073242188,1143200
2024-11-20 00:00:00+00:00,541.8200073242188,541.8200073242188,542.3699951171875,533.8300170898438,538.780029296875,985400
2024-11-21 00:00:00+00:00,550.6199951171875,550.6199951171875,551.780029296875,540.3599853515625,544.8499755859375,1396000
