Price,Adj Close,Close,High,Low,Open,Volume
Ticker,STE,STE,STE,STE,STE,STE
Date,,,,,,
2024-09-24 00:00:00+00:00,237.61447143554688,238.24000549316406,239.77000427246094,237.97000122070312,239.5800018310547,348700
2024-09-25 00:00:00+00:00,235.78927612304688,236.41000366210938,239.5800018310547,236.1300048828125,239.5800018310547,260600
2024-09-26 00:00:00+00:00,236.1283721923828,236.75,237.85000610351562,235.2100067138672,237.75999450683594,414600
2024-09-27 00:00:00+00:00,238.42234802246094,239.0500030517578,242.0,237.1999969482422,237.5,312300
2024-09-30 00:00:00+00:00,241.90316772460938,242.5399932861328,243.19000244140625,238.86000061035156,239.22999572753906,530500
2024-10-01 00:00:00+00:00,235.16091918945312,235.77999877929688,241.85000610351562,233.55999755859375,241.85000610351562,797900
2024-10-02 00:00:00+00:00,234.11367797851562,234.72999572753906,236.67999267578125,231.91000366210938,234.5399932861328,316400
2024-10-03 00:00:00+00:00,232.24859619140625,232.86000061035156,234.41000366210938,231.82000732421875,234.0800018310547,241300
2024-10-04 00:00:00+00:00,230.41342163085938,231.02000427246094,234.25999450683594,230.85000610351562,234.0800018310547,378400
2024-10-07 00:00:00+00:00,225.4265594482422,226.02000427246094,229.74000549316406,224.91000366210938,229.74000549316406,341800
2024-10-08 00:00:00+00:00,226.62339782714844,227.22000122070312,228.05999755859375,224.88999938964844,226.8800048828125,329600
2024-10-09 00:00:00+00:00,226.55357360839844,227.14999389648438,229.14999389648438,226.07000732421875,227.4499969482422,1038500
2024-10-10 00:00:00+00:00,225.56619262695312,226.16000366210938,228.0,224.6999969482422,226.99000549316406,376100
2024-10-11 00:00:00+00:00,226.30422973632812,226.89999389648438,228.9600067138672,225.4199981689453,227.22999572753906,361100
2024-10-14 00:00:00+00:00,227.61080932617188,228.2100067138672,228.9499969482422,224.72000122070312,227.05999755859375,282600
2024-10-15 00:00:00+00:00,226.10476684570312,226.6999969482422,232.5500030517578,225.4199981689453,228.2100067138672,601900
2024-10-16 00:00:00+00:00,225.39663696289062,225.99000549316406,229.67999267578125,224.8800048828125,226.63999938964844,565900
2024-10-17 00:00:00+00:00,224.4092254638672,225.0,228.02999877929688,223.13999938964844,227.55999755859375,648100
2024-10-18 00:00:00+00:00,225.05751037597656,225.64999389648438,226.69000244140625,224.0,226.69000244140625,607800
2024-10-21 00:00:00+00:00,223.7808837890625,224.3699951171875,225.50999450683594,223.38999938964844,224.85000610351562,406600
2024-10-22 00:00:00+00:00,220.96829223632812,221.5500030517578,223.7899932861328,221.22000122070312,223.7899932861328,406600
2024-10-23 00:00:00+00:00,220.5693359375,221.14999389648438,222.07000732421875,219.67999267578125,221.10000610351562,507900
2024-10-24 00:00:00+00:00,226.6433563232422,227.24000549316406,230.6999969482422,222.6999969482422,223.63999938964844,739500
2024-10-25 00:00:00+00:00,223.5315399169922,224.1199951171875,227.89999389648438,222.91000366210938,227.89999389648438,409600
2024-10-28 00:00:00+00:00,223.4218292236328,224.00999450683594,227.5,223.41000366210938,225.64999389648438,491100
2024-10-29 00:00:00+00:00,223.28219604492188,223.8699951171875,224.89999389648438,222.02999877929688,223.27999877929688,495500
2024-10-30 00:00:00+00:00,223.8008270263672,224.38999938964844,225.63999938964844,222.32000732421875,223.52000427246094,434600
2024-10-31 00:00:00+00:00,221.2675018310547,221.85000610351562,224.3699951171875,221.6699981689453,222.47999572753906,417100
2024-11-01 00:00:00+00:00,224.5887451171875,225.17999267578125,226.83999633789062,222.49000549316406,222.49000549316406,487800
2024-11-04 00:00:00+00:00,225.22708129882812,225.82000732421875,229.3800048828125,223.8800048828125,225.32000732421875,918600
2024-11-05 00:00:00+00:00,226.8428192138672,227.44000244140625,228.41000366210938,222.86000061035156,224.88999938964844,1262500
2024-11-06 00:00:00+00:00,226.92262268066406,227.52000427246094,234.99000549316406,225.6199951171875,234.72999572753906,1404800
2024-11-07 00:00:00+00:00,214.93417358398438,215.5,225.0500030517578,211.30999755859375,225.0500030517578,1330200
2024-11-08 00:00:00+00:00,218.61448669433594,219.19000244140625,220.25,211.74000549316406,214.0,1071800
2024-11-11 00:00:00+00:00,221.27748107910156,221.86000061035156,223.47000122070312,219.2100067138672,220.25999450683594,663600
2024-11-12 00:00:00+00:00,222.1451873779297,222.72999572753906,224.9199981689453,221.67999267578125,223.0500030517578,641700
2024-11-13 00:00:00+00:00,221.6864013671875,222.27000427246094,223.3000030517578,221.1999969482422,221.57000732421875,521500
2024-11-14 00:00:00+00:00,220.60923767089844,221.19000244140625,224.08999633789062,220.77999877929688,221.77999877929688,549500
2024-11-15 00:00:00+00:00,219.5420379638672,220.1199951171875,221.91000366210938,219.33999633789062,221.0,540400
2024-11-18 00:00:00+00:00,216.51998901367188,217.08999633789062,221.7100067138672,216.9600067138672,220.0,599400
2024-11-19 00:00:00+00:00,212.0,212.0,215.00999450683594,211.8699951171875,213.9499969482422,511400
2024-11-20 00:00:00+00:00,212.25,212.25,213.47999572753906,208.9499969482422,210.0800018310547,761100
2024-11-21 00:00:00+00:00,215.77000427246094,215.77000427246094,216.1699981689453,210.7899932861328,212.24000549316406,1041600
